age,income,employment_status,credit_limit,balance_to_limit_ratio,marital_status,sex,education_level,inflation_rate,interest_rate,exchange_rate_volatility,unemployment_rate,duration,loan_status,event
55,810.1000985628154,employed,1088.9726635422285,0.1097055673936324,married,2,bachelor,142.44521988476663,13.275361064674138,14.087075607937791,15.379180349166196,60,default,1
62,300.3291918522418,employed,1138.9554385802753,0.06263991629038376,divorced,1,bachelor,73.7740218995755,14.624484759416223,12.22703379783724,11.704174802985968,60,default,1
68,696.8644796953167,employed,1059.1876796893619,0.13255741096760387,divorced,2,high_school,96.64458687741062,14.76539124946547,20.873809001165192,18.005767377745084,33,active,0
25,457.2022311548982,employed,1093.3926020328654,0.05832776626883096,divorced,1,bachelor,86.419295544714,23.38984985448264,25.580060284154975,12.132193904738813,59,active,0
44,490.1072580695134,employed,1509.9872123729142,0.32540251244543544,married,2,postgrad,64.96404078124868,13.576361167912664,7.8440583338212395,15.422357401357424,5,default,1
44,634.9638984333208,employed,1321.4629456704656,0.28860452011995313,divorced,1,high_school,90.14874221749592,18.3448783289596,5.383918568951239,12.879026421775965,29,active,0
51,275.45559568754027,employed,1057.1906773795074,0.35318268862041563,married,2,high_school,133.23163287947347,22.27352198208387,13.774137890743072,13.756564598570604,60,default,1
38,576.4819492368101,employed,1282.393174230245,0.13398942398866828,single,2,high_school,116.99806445178177,19.669170327267825,7.407921505856587,6.986003197095684,35,default,1
47,533.2904416426112,unemployed,690.2428289417381,0.4067854267970843,single,1,bachelor,119.32931500324601,21.294437578563528,15.231058018354586,13.11316121464609,60,closed,0
50,598.4902528016298,employed,1119.3781149840427,0.15629445451515767,divorced,1,bachelor,104.39426834959954,14.670986443256208,18.744680569029633,9.795074696228202,60,closed,0
45,557.8337287815637,employed,1542.7919049199331,0.29695838258246554,single,1,postgrad,115.69971348185766,22.97427186698622,22.470709486334126,9.460805082666937,14,default,1
64,991.0600279821788,employed,934.5862313822879,0.6434014985611503,single,1,postgrad,75.98228972955684,16.933940537620018,16.006972793576406,17.232309553397936,60,default,1
50,372.4520031497368,employed,745.7098214142745,0.14212150321881287,divorced,1,high_school,90.71470342218312,18.376901628010295,14.034223875752105,11.358689255812953,30,default,1
22,393.80060899963644,employed,804.3733334220818,0.16699735743790217,single,2,postgrad,105.7601271090603,21.18865863952993,5.108075417134579,8.990094507073511,11,default,1
65,375.3718947150471,employed,673.1100887972834,0.12969655149386994,divorced,2,bachelor,108.3254757664567,20.515391107654242,15.130925745928993,10.922605115673376,60,default,1
36,388.9045761679491,employed,764.571427561689,0.1782872715496214,divorced,1,postgrad,109.60563564765619,20.119900095077966,15.356436302747309,8.098649313234258,27,closed,0
21,372.52257453869646,employed,888.8475704229913,0.1707652951825317,single,2,bachelor,95.84994153950866,16.246865890116222,18.194784071063726,16.30165340458881,60,default,1
52,737.8033062215104,employed,578.3298942464073,0.18526477559652793,single,2,postgrad,88.67729796609011,18.502252944004038,11.457559492354545,9.912957767500455,39,closed,0
66,784.100849597971,employed,1004.6855001848809,0.21893111788688133,single,1,bachelor,194.73313849132893,20.010917954185178,12.8247369988207,13.587899801831007,24,active,0
34,385.85074125010476,employed,1270.683152135994,0.3382750971926416,single,2,bachelor,127.20361818797195,13.124573834164575,7.609988723479079,16.068320142630974,60,active,0
61,333.52888537915425,unemployed,727.6731459559239,0.4604493989406266,single,2,postgrad,112.39442427857867,17.687335168433105,3.5435359655796734,10.499541956355813,43,closed,0
45,594.2831112772808,employed,1455.7851770925306,0.30110227435041076,married,1,postgrad,93.00374505380817,21.938399395164232,9.457514546016084,13.596067296818358,24,default,1
47,389.55539114380576,employed,1153.2376265582784,0.24097964885512327,single,1,bachelor,86.4634351916837,13.612816980773287,7.148370928734917,8.90974183528671,5,default,1
46,626.5863635511022,employed,1309.1741756872173,0.041859411542165034,married,2,high_school,96.07598218819133,25.7829082579712,16.683561477103055,19.33730870734105,60,default,1
63,540.5846041702599,employed,802.6496338443588,0.649237693775418,divorced,1,postgrad,108.7848653076005,26.348066312999215,12.409329716665713,14.809140403849867,1,active,0
23,196.8511770005536,employed,1256.3575681199848,0.2810720906179367,single,2,bachelor,43.58693367810756,13.774247120199572,12.308814349626054,11.422180683717581,60,default,1
52,809.5010402660123,employed,672.419829881406,0.29134280698889403,single,1,postgrad,52.91831213875949,26.788098165250695,10.077934769123939,9.681498807333108,22,active,0
58,859.1755346191044,employed,1267.0742502509527,0.5462926117906662,single,1,postgrad,80.89352833183128,19.28209205643933,-1.1628271625621664,11.658010341481122,50,default,1
54,377.44226190312276,employed,1051.5518019380593,0.18968961415942878,divorced,1,postgrad,106.21418310335706,22.092572795785273,22.54155374373775,10.980048832945442,60,default,1
41,422.45968801280316,employed,1165.9753659954351,0.2485969038960578,married,1,postgrad,92.82180558544445,17.516744739358767,9.998647386116058,17.85883366199852,8,closed,0
46,557.173078144981,employed,647.3216183125445,0.4392210898888791,married,2,postgrad,144.34363678298453,24.61522413613381,12.937899650750465,8.323395833355294,41,default,1
66,566.891357997405,employed,731.4790473170185,0.46360692555333594,single,1,high_school,55.52809639012693,22.030470094243334,7.7255391735534475,12.40440426987061,60,active,0
63,631.7088545345661,employed,1179.1684654760154,0.2672577269945208,single,1,high_school,77.45963591189889,15.929233717011982,19.85965171720317,11.94498580009887,60,default,1
48,902.04090775327,employed,715.4955987327398,0.2819303733536357,single,2,high_school,145.60275222973303,14.173990000173557,15.717144685186621,11.64776909896539,37,active,0
52,464.6105545011901,unemployed,1138.9618876297368,0.5692730228078995,single,2,bachelor,103.9335797402544,12.698487823953887,10.868173573670656,11.674150035184972,49,active,0
50,340.3405510923093,employed,589.8586580619262,0.2236700886792262,divorced,2,high_school,126.54527748403476,20.93970888216378,13.03885194327988,11.65178756963855,60,active,0
69,224.13615439709457,employed,1254.4522638000005,0.23061271313703677,single,2,high_school,161.5374082980839,22.86235705889868,23.390899610624352,14.6191981989963,60,default,1
38,353.81399201161616,employed,630.2430055694473,0.3531544202561912,divorced,1,bachelor,79.18586746294532,23.254828393897206,14.635152840593609,13.826953339477306,60,active,0
49,493.3746054252406,unemployed,1165.689981303857,0.23214236376262243,single,2,high_school,97.02056986623904,19.41009452696311,14.091332311920471,13.25673483411836,21,default,1
40,858.9115727035576,employed,1187.6892800938003,0.23843899928388845,married,1,postgrad,91.82719297207385,14.21501772167818,10.293092569303674,2.8980319135641928,60,closed,0
50,396.47774019276574,employed,790.9684544711275,0.36526332118874694,married,2,high_school,41.36220986550173,16.589626009881083,5.527094247638486,12.899384622489492,28,default,1
20,544.7575903277797,employed,1174.607970125418,0.4133211757037022,single,1,high_school,90.68809588732093,25.76174319480963,14.199806632103279,7.033081919489753,1,active,0
35,496.71542078544957,employed,1078.1326790000667,0.1412777499469272,single,2,high_school,126.43186562141996,17.576857176999592,16.627425561623088,13.938960489407476,22,active,0
42,737.6786546896168,employed,838.3474431421785,0.2789410612672031,divorced,1,postgrad,116.21768625436722,20.71708815340738,20.49792232163835,16.423492102711542,6,default,1
59,1005.3864851747244,employed,697.4335947771376,0.4770180100982217,single,1,postgrad,118.57249508164031,14.621747582125563,3.7575173275017235,9.221282662234348,6,closed,0
48,393.8262454159359,unemployed,411.21229249822625,0.361797462056256,single,2,postgrad,88.73473058081501,21.682915227295176,9.374518364884855,11.214657832971879,16,active,0
20,402.11211149635557,employed,1104.8950141899081,0.2961979733556478,single,1,postgrad,80.31708291983075,17.71157719160461,12.096294547217749,10.201932884841009,2,closed,0
57,708.8321754138144,employed,530.5591685913835,0.3462252555015791,married,1,bachelor,138.07767015695862,25.233563568878818,14.982595757133991,15.706295327270402,58,default,1
63,636.3782979252622,unemployed,1028.6032598323925,0.10846004019288348,divorced,1,postgrad,85.08048560926991,23.867788531034066,14.274831542357887,12.28508365581622,3,default,1
41,869.3414651472067,employed,920.9655351753253,0.22690828159919452,married,1,postgrad,108.82246116379642,17.5214702671255,14.391556571563653,17.184988141699,11,closed,0
67,616.7856370651928,employed,1203.7428326314587,0.15051581206901055,divorced,2,postgrad,104.90004042032615,19.366679863261684,17.040480292849722,13.241262608842163,4,default,1
49,428.1415818425881,employed,909.3863501530408,0.29450633404439086,married,1,postgrad,143.85151048771354,17.244418799796858,10.483534446104454,12.727350541907459,3,closed,0
64,618.1309661384619,employed,901.1656640958726,0.5362160322633829,single,1,bachelor,129.1423707301708,12.902834017274952,19.670707211168473,12.20462034780851,15,default,1
39,721.7407161165816,employed,1219.5612112864887,0.13751560636675203,married,2,high_school,61.14224137998637,15.712787852263917,17.167262208497405,14.45397629777201,42,default,1
40,664.0964362394728,unemployed,1100.5174087252353,0.26431929318681086,married,2,high_school,64.3734049967488,20.991086638604102,13.400838679359603,6.7869414052639705,60,default,1
19,601.4548062214595,employed,1094.8467871548335,0.16674076091080736,divorced,2,postgrad,117.36729454207403,21.62629749114791,23.00453995944458,12.25603186656153,60,default,1
44,713.3349379178308,employed,1140.780276942558,0.12875606452853877,divorced,1,postgrad,98.069870578625,20.742739517963194,22.782080177858834,11.789860668816106,60,default,1
59,733.8591180891345,employed,539.3283630378683,0.3268563949085386,married,1,postgrad,86.34484648138708,18.49133473020682,19.664476775969042,14.176256481473299,9,active,0
19,776.4317982075054,unemployed,1227.0366039960945,0.11576307637312196,divorced,2,high_school,130.46883651983413,24.665333028604927,-0.09278385283896284,11.436895182377889,15,active,0
43,629.7419775179285,unemployed,1183.7406382040808,0.3384170503055753,divorced,1,high_school,105.62378146266732,20.317709522804687,22.89472546358988,8.88379669751199,3,default,1
34,466.5763839366291,unemployed,694.9950614270508,0.3598383820137326,divorced,2,postgrad,101.57372160668332,23.516269140479736,18.97379261235967,12.022052024759098,60,default,1
57,529.3427372866646,employed,926.7758578977396,0.17378302708345014,divorced,1,high_school,123.39485922265149,11.131124338987407,25.032043188564685,8.75147841339497,3,closed,0
50,741.3017933016713,employed,988.2078137117106,0.2783028816737725,divorced,2,bachelor,88.74673015169307,0.3879987419082873,21.187322958667693,6.224213362237544,40,default,1
26,336.6128658025528,employed,959.6509646794802,0.6741949637316157,married,1,postgrad,147.0555695641766,21.4189401391904,22.891713387486426,14.181367444456479,14,default,1
60,573.7346617745802,employed,1100.1579899705605,0.0363521567719536,divorced,2,postgrad,76.35857130300977,12.876171731392553,19.393274250901896,13.737184718084013,13,active,0
65,421.33223753452785,employed,1429.410034549355,0.22449436638611184,single,1,bachelor,119.70787199026265,18.93774148643472,21.74346599322756,13.401272831980723,60,closed,0
56,505.7489645869635,employed,1324.5300183018485,0.5983467250653779,married,2,bachelor,143.01498515979534,18.48951479487697,24.9706187036722,15.908785265837434,60,default,1
46,755.6903725214597,employed,606.3342419705782,0.34663607642548144,married,1,high_school,58.681135321837004,27.937003012077685,16.082773691891028,10.004904329088225,60,default,1
59,538.2198136039807,employed,1186.6209970918146,0.4031675737816288,married,1,bachelor,89.69994472442653,21.999982764718034,7.138847279609352,7.706657571686235,42,default,1
43,509.2873096312298,employed,1398.679995860623,0.5280499551515648,divorced,1,postgrad,134.26622178656675,20.829295133993362,13.462695499924289,11.789910669575866,60,active,0
52,228.02877180401617,employed,1116.0425562067608,0.4599431294093182,single,2,high_school,134.71733643193076,24.18495577316837,16.949727996917183,10.957499100882268,51,default,1
67,649.2507132054441,employed,1327.29412755579,0.3354609478388799,divorced,1,bachelor,94.85513198835282,21.842487934195194,15.374437921857789,9.473112849689795,60,closed,0
42,629.0968362282151,employed,1603.6811337102295,0.3901195855163728,married,1,high_school,77.95986718969422,17.711615035057836,8.767190169202868,11.760452539536612,16,active,0
41,932.650944661092,employed,1307.1128638320945,0.14652283416598802,married,1,high_school,128.67807466992286,25.3573796512728,6.844661874025105,10.165184561386246,45,default,1
30,438.44435300939983,employed,1074.7925786925186,0.23358324898373145,married,2,high_school,135.50647307744813,14.451249360558629,11.294186656825854,6.491984149929507,58,closed,0
24,543.8300655327878,employed,1313.526542225426,0.5355852061194166,married,1,high_school,65.06009954462816,21.61623593766781,19.038697779920756,10.676469927618719,24,default,1
53,549.876736742151,employed,1043.4663499290673,0.5458906890817872,divorced,2,bachelor,63.882590531008596,12.262151029318444,22.901698854114848,8.590874499888429,60,closed,0
62,815.4906559526949,employed,1007.1709129854867,0.29324689662939285,single,1,postgrad,106.75770045950799,21.019719287579974,19.582838068888506,12.694944214832768,60,closed,0
37,480.9408935226096,unemployed,894.5757292858802,0.2606005376897788,single,2,postgrad,118.88081900286676,20.964948208864648,20.28713643557068,10.031895725278035,34,default,1
18,555.8043051540678,employed,1469.0240076496325,0.14618807443405762,married,2,bachelor,91.02792744309835,28.382274809573314,14.595922134182212,15.334894422423154,24,active,0
25,621.5793019433079,employed,754.4714002173996,0.38358291962866264,single,1,postgrad,120.37881459947047,12.175130532791103,6.28958771147018,16.811598201803598,31,default,1
63,537.3218246312716,employed,1459.7103174034348,0.03720628790873445,married,2,high_school,78.69590179487854,16.995564120730936,12.723897095586473,14.038144119035719,60,active,0
33,410.71327708989435,employed,1149.9592371221115,0.15265935678690293,married,2,high_school,36.55919202778794,24.11341213287072,13.706177940638106,7.34692145405004,51,closed,0
31,538.8179985796615,employed,580.2081475594175,0.32909401726592674,single,1,high_school,87.28296783002212,21.676586281986538,12.514737565821589,16.51558799663712,2,closed,0
29,714.7263499719544,employed,1110.2947878974264,0.30340905103521687,married,2,bachelor,101.89696439539304,20.901525256687517,15.273474326873131,16.727161351121296,39,default,1
68,294.69694011778796,unemployed,369.99204770451274,0.2662427753170681,single,2,high_school,91.72480120310631,15.219321485207303,17.207098799464752,12.056371533923823,1,default,1
40,526.5939348293753,employed,1187.6524050493108,0.23935286409338105,married,2,high_school,65.24190209021545,17.045908259542855,19.26507594121749,15.968778481006595,60,active,0
32,359.97583701216536,unemployed,1265.5694448966974,0.06726024683917943,single,2,bachelor,45.53053072363548,26.225205041116283,13.60940067816833,10.344974585859966,19,default,1
45,739.0093257849685,employed,822.2932133043839,0.5421148900980919,married,1,high_school,84.57733586896306,19.74245403123036,5.481202971777034,6.401262195451231,31,default,1
51,195.36261904324505,employed,1037.0643087866747,0.166930655302071,single,2,high_school,126.92967314949232,21.876798480722368,12.585611403544325,9.719146684135218,60,closed,0
19,388.2156305456823,unemployed,1586.247230125086,0.3125025751898585,married,2,postgrad,137.68592318241048,19.424058356117605,15.21855198495992,17.18790259813427,2,default,1
49,575.4423750129042,employed,848.275988721419,0.5754859263203815,married,1,bachelor,135.63140152415366,14.084572423751174,21.114039610667042,7.526760229165579,8,closed,0
40,813.1048058468681,employed,682.3277238830199,0.42508896579516403,married,1,high_school,75.52271394554342,24.669052130374983,12.160960789079473,11.998563845794484,25,default,1
39,486.84994778540243,employed,1444.4990207387796,0.6034669008975112,single,2,high_school,65.38881029108907,22.51616192266248,17.56271814199701,12.102431680020636,13,default,1
68,388.96009466136036,employed,1588.7761571592384,0.1644219334624456,divorced,1,high_school,114.89903844939685,31.528184186835944,16.45043949817716,10.461077268096565,20,default,1
42,876.231413888118,employed,1001.1087015543542,0.2086997984846618,married,1,high_school,119.05300034793775,14.922093101747276,15.219502665616941,10.669435200488655,60,closed,0
39,210.39721991675123,employed,1303.438910622507,0.48071818860732274,married,1,postgrad,112.00508815601492,24.112864606002404,19.652666596622957,12.216747402708608,60,default,1
39,100.0,employed,1402.4427746592644,0.25076845023001687,single,1,postgrad,39.5781017728671,13.442280169814994,11.695794016237096,10.313512974195818,60,default,1
66,588.0028900106665,employed,777.2547302384849,0.13701348082005577,married,1,postgrad,73.993462453496,20.78673283836539,12.124067751782418,7.733824508496207,60,active,0
69,399.5891551294778,employed,854.4082493896395,0.6245064211462499,married,1,postgrad,99.10933629142065,24.882532945315823,14.94049588452886,12.645095828830367,20,active,0
59,295.75343657385736,employed,1369.2623539464205,0.19181205542314084,married,1,bachelor,114.61654583891281,9.639324419517566,11.7992674745315,15.220099747334917,17,default,1
23,641.6712894598706,employed,1505.5042836125529,0.2992083215716564,married,1,high_school,123.0192208780746,18.975337628791962,17.540061455272998,14.608717555960263,13,active,0
32,548.7601427542397,employed,1168.8642580523065,0.26848915928564887,divorced,1,postgrad,104.3276056684612,17.1839513297869,11.434038478169336,9.570793597830566,60,active,0
60,387.1842738526543,employed,736.0556939493838,0.3144923311622377,divorced,2,high_school,109.92351419614708,16.49021350852439,16.131521038725673,8.246316253866972,56,default,1
54,243.93912026582115,employed,1596.1183335098324,0.16635921230399522,married,2,bachelor,102.54596375083312,21.926063261296772,14.499136156066218,11.147436353535664,13,active,0
50,674.4914656560289,unemployed,840.7087306564107,0.03517978079936163,married,2,high_school,120.56858122655449,25.603428532112975,16.07462982388353,16.70337452938699,23,closed,0
25,630.0402355917322,employed,899.4586656485644,0.3458810311827689,married,2,high_school,109.38596954472733,19.333606423854224,12.701293024684805,13.936794236878637,35,default,1
61,480.16482724412344,employed,1102.7013503468866,0.3484719423435887,divorced,2,postgrad,101.97212980141862,21.0274321378001,13.304558527365865,14.1118940303827,37,default,1
61,869.3273992095332,employed,1466.2481262144322,0.08214105244379034,divorced,1,postgrad,91.94893602587858,20.571543765296237,15.48004633998525,14.669570855356483,60,active,0
22,285.98304673476946,employed,1256.1927929656672,0.21571526754008652,single,1,bachelor,102.43874275127443,20.00901753178207,16.010372530806563,13.262299687555759,23,default,1
56,194.89496581505222,employed,1124.4596501085732,0.08269297157896618,single,2,high_school,114.53774136517825,14.553286811439468,14.97899042304422,12.361825642840737,60,default,1
21,361.6183860237511,employed,1138.9865590354318,0.4167176195864318,married,2,postgrad,108.02426166694184,25.542223008614464,23.52681178256542,13.986920689943904,29,closed,0
23,490.8827967289004,employed,1013.0544005930399,0.08798265186203791,married,1,postgrad,111.42479255035761,21.47597684079418,10.04631540629358,10.36150168734594,60,default,1
62,548.6678898645383,employed,1167.4418543555519,0.3530655050389947,divorced,2,postgrad,140.28165584053556,21.974407450012887,14.678981025236432,7.756610965901038,60,active,0
49,451.75278842873405,unemployed,241.13197669170904,0.38241656334813184,married,1,bachelor,107.95491768239762,15.967451854872088,7.131854889415077,14.168990803872969,60,default,1
69,570.4110793028593,unemployed,911.0177622790604,0.2537913909739236,married,2,high_school,80.53004438580527,17.7038980100538,16.86040739333693,15.713214317247676,2,active,0
47,249.69211516191118,unemployed,1072.3965804750344,0.6066784600310963,divorced,1,postgrad,126.50820357982506,19.11932901144611,9.42376731811593,8.645304181931905,11,closed,0
64,788.7529208146518,employed,654.6957749141479,0.019293773873010477,divorced,2,high_school,59.01404986993248,12.329376532755742,13.608448720617119,14.4657644472477,32,closed,0
52,483.5697643214862,employed,1115.896995343468,0.4187109793560707,divorced,1,bachelor,67.55759857782138,11.559828374011609,13.13967837334337,17.04229714016457,28,default,1
57,723.4591663176255,employed,938.6586337041635,0.3403779918999732,divorced,2,high_school,110.07541794160207,16.996260346807162,16.404455633005856,11.993261394728638,51,default,1
69,568.5450692755409,employed,1526.642709494647,0.4848744923943458,single,2,postgrad,115.49190003359736,22.61260383221195,12.2360454122741,9.545993445774762,60,closed,0
33,591.3506438307568,employed,1471.905917564457,0.6146509543014494,divorced,1,high_school,62.64846329488015,16.734313050350295,12.023471511530088,12.369056020580267,5,default,1
30,613.9534560464408,employed,860.2583292645511,0.28244542696617414,divorced,1,high_school,88.5154755703975,14.905974012046432,22.17928232042949,10.348398095397895,30,default,1
67,589.541712003463,employed,954.7486865299913,0.23873026417379783,married,2,bachelor,81.81748503341024,15.926571733811649,16.42283395237263,10.149809670130795,10,closed,0
59,628.5445519735088,employed,977.8157303174822,0.5366935287842728,married,2,bachelor,85.3997103135521,17.723287884273436,12.19474573988866,13.299552201814627,60,default,1
47,765.8305060264863,employed,864.5021571521132,0.16882476789617254,married,1,high_school,128.30793328818837,18.23070518589948,13.745831640943846,7.188811574910314,60,default,1
36,539.304233940294,employed,1058.507495208438,0.421936365707615,single,1,high_school,121.19516390641758,30.82760726103278,23.226774761353724,7.6682132325233185,32,closed,0
34,641.8007515177025,employed,772.5153793337229,0.32649520209421795,divorced,1,high_school,99.42633460438877,25.27310314243659,13.824175608744515,12.057872641121829,5,default,1
36,482.05286114255466,unemployed,660.8153995187421,0.5665498107719812,divorced,2,bachelor,83.62114218655216,25.12387056140864,11.55361688423806,11.933074383262706,60,default,1
45,788.0234430898945,employed,1186.8133671700805,0.0714647231169887,single,2,bachelor,59.510509893395785,25.842901821366908,11.575019249368037,13.030663731119807,59,active,0
43,364.7215395881461,employed,1188.8588752665432,0.061517378481216155,divorced,1,high_school,142.60554816345848,15.005895653329752,12.254367595052113,17.625676165450166,21,default,1
54,860.1880865821631,employed,758.7052721020023,0.2076698374564722,married,2,bachelor,117.76341700854755,13.888176925063805,12.027511387866388,12.313542108227463,60,active,0
43,491.9684098711313,employed,1268.6066292287799,0.27820649078075316,single,2,postgrad,78.79992687780579,14.465648542329717,8.601760758253786,13.794516451004384,60,default,1
40,213.84497957639036,employed,810.5266812504005,0.38762730112288585,divorced,1,bachelor,121.58798492874675,26.67253066668919,9.378999515265109,9.073401193156105,40,default,1
26,525.6208829821578,employed,1075.9495714113943,0.13732166561977882,single,2,bachelor,97.89329138276123,17.264041055587544,10.85339812819315,14.303812990549611,41,closed,0
29,363.7896685050238,employed,1246.1032037837367,0.04255493968319861,single,1,bachelor,91.3867148541297,13.743219088803565,17.95785509226549,10.420827404667968,17,default,1
18,668.1287097977448,employed,989.9162305888862,0.7027228461514909,divorced,1,postgrad,113.05634584868807,17.845018998900933,13.093813563635633,12.21426249774328,43,default,1
18,369.4752041395218,employed,1136.4222736423403,0.20317663544645967,married,2,postgrad,77.75505250261826,18.806972341426864,13.9641915545298,11.673454124792515,28,default,1
64,410.76331335704407,employed,845.0711068337284,0.46368862189199295,divorced,2,postgrad,89.6873044146967,21.34206636847281,21.350440126274485,15.098922704742094,17,closed,0
51,122.09185381089378,employed,941.0600249715709,0.12020468764069948,divorced,1,high_school,103.64383192598638,21.254755103560214,21.47503574969209,8.070070336875002,3,default,1
49,409.53873615018466,employed,938.2421707358978,0.22828599728377968,married,1,high_school,85.0164642134436,15.85909718063246,13.589375284311325,5.1502840961548815,14,default,1
65,100.0,employed,776.0264960379284,0.08954028761679939,divorced,1,postgrad,120.07255630802572,23.428281962568555,11.845682446582956,11.359701908736227,11,active,0
42,183.21943530285535,unemployed,946.9677510652654,0.6489173234820785,divorced,2,high_school,156.0719951103478,16.80403233124921,10.677848431632311,13.405593770715372,39,default,1
57,652.0829312288595,employed,535.414510340876,0.18626639539481818,divorced,1,high_school,77.37105602178572,19.218618316474785,18.46387884854119,12.4568081274225,46,default,1
62,657.1600317301665,employed,852.6538758573686,0.06984079086096595,single,1,high_school,50.04624111087867,23.433870352516774,13.97646383238856,15.696612712241734,46,default,1
18,585.091512356993,employed,914.5373519890987,0.5452485679678547,single,1,postgrad,39.94779497571215,16.790892980278294,13.06752554838605,13.312118022539005,24,closed,0
33,306.6047713741574,employed,923.1460742513859,0.20766620943513778,single,1,bachelor,95.48595575515053,17.15324288209431,10.931677124312237,10.30845500442042,27,closed,0
56,490.457728771604,employed,927.5507662387663,0.5846635252330284,divorced,2,postgrad,80.10506229621451,22.958340248465653,11.151667954943058,5.023739537580958,60,closed,0
22,499.2794921818863,employed,981.4707400419613,0.3427464554989851,married,2,postgrad,106.23581503201243,15.711334116974903,16.60029095746622,11.288063297414345,32,default,1
39,268.3270621614914,unemployed,1143.8324554258193,0.28745988068587547,single,1,high_school,103.97793016078303,18.076039881979646,8.42280867056369,15.083877006773394,60,closed,0
46,800.6796603534301,employed,1262.3551222397568,0.42033422198834225,married,2,high_school,51.903494601577115,22.778710890214462,19.974343468939693,10.823856651998657,28,closed,0
20,675.4724581151343,employed,805.0704319455199,0.15739539363225663,divorced,2,bachelor,45.55348511555782,30.270462207179875,12.330776780925408,12.084960791033293,52,active,0
29,455.8071652340672,employed,639.0397433832567,0.1947627208764054,single,2,bachelor,108.87799721038286,23.027022523813734,14.251820278741038,13.264080762920125,2,default,1
43,505.37716779890616,employed,687.3866763270692,0.3006972383626088,divorced,1,bachelor,104.06286504159871,22.36319881495006,8.315110209297227,8.954122877250551,52,active,0
33,541.6765615895105,employed,853.8391236415218,0.41727790375865326,married,2,bachelor,87.22546004900346,22.654007918363646,14.938170308788177,13.869707689916453,60,active,0
68,100.0,employed,894.4236046550473,0.27909865689419444,single,2,postgrad,50.28569244603086,14.634048629664754,13.3583952865472,16.911365370005118,60,active,0
54,450.5645234958806,employed,769.0011801407628,0.044377672256745285,single,1,bachelor,114.14173788294973,20.57798369339954,14.749597005717666,11.48155994431978,60,active,0
39,363.6031504004403,employed,611.1650007250316,0.3086928661865369,single,1,postgrad,138.1569863627183,19.851167558317993,22.358544491809454,8.612806734503096,16,default,1
46,299.6759980210169,employed,863.1637517577435,0.21988137682584608,single,2,high_school,108.33947320656767,21.60792270186378,15.888490228951198,11.800196918934079,42,default,1
31,443.77994142280903,unemployed,1054.4279860341915,0.2779642391875149,married,2,bachelor,74.57578328304805,20.582540262379354,11.026704079270981,5.326847674173393,29,default,1
45,859.5373053699045,employed,1178.5088397506695,0.24802811702810665,single,1,high_school,101.33656496713454,21.898498387085564,11.443400447267159,13.010709791929848,41,default,1
22,628.168572253402,unemployed,832.7730840675036,0.2439313657508924,divorced,1,high_school,59.01657757198945,18.44266402550399,17.975655929568845,13.356823132945737,8,closed,0
64,385.7642020434406,employed,876.1006533569698,0.28669068665997793,single,1,postgrad,131.73882141516378,20.293044586858965,21.49346645496712,17.026908881536688,60,closed,0
66,614.5165562712317,unemployed,721.9905073458067,0.45677590314148764,married,1,bachelor,102.45533003588616,13.86085716971504,16.40959010375525,11.418015622300125,60,default,1
47,779.8710873172004,employed,990.568248887567,0.11575628162141428,single,2,postgrad,46.95529264740304,18.40046360998543,18.44356372277385,13.22545601443941,29,default,1
63,684.9267365825538,unemployed,745.4714097427557,0.21332273652689307,married,1,high_school,90.97976918668952,26.954167740883218,18.048688616683524,9.416135692842296,16,default,1
69,511.9260739840348,unemployed,1171.9383439723601,0.10900919371050445,married,2,bachelor,113.89904530702692,21.59404169814128,22.095322066787606,10.930718638424764,7,active,0
22,370.61264445888526,employed,464.2400524197667,0.20700143984835262,divorced,2,high_school,90.00857137073433,19.895394813084614,5.252049136369836,7.4244436900134065,57,active,0
29,639.644662722718,unemployed,892.1110982642613,0.27856890114410343,single,2,high_school,91.72312835679479,29.480616381271734,18.336094696522643,11.415631136150294,18,default,1
33,578.6970770843499,employed,1090.3322017575226,0.1169248202694525,single,1,bachelor,63.26793378858185,13.195825108494605,19.918680219517817,11.084072539444305,60,closed,0
43,679.0386440055464,employed,1055.1503548967512,0.31549142985616624,single,1,bachelor,116.99622961244968,14.452722222768902,8.306381469322133,12.897599298266687,55,active,0
43,627.0343603363939,employed,1807.910099194149,0.3162212044643837,divorced,2,bachelor,80.54592399942588,28.563557056381363,10.571659079967919,10.129209359002083,51,active,0
65,709.9105430638671,employed,1104.9400073703723,0.13422725697303833,divorced,2,postgrad,35.306638689849024,20.22980468024467,10.746086256859233,12.250036052925276,40,active,0
38,392.9529576878864,employed,698.7836209473969,0.22304193248192541,married,2,postgrad,88.86227887988818,18.78708481855103,11.356049018113083,10.999859833177004,2,default,1
56,763.4788131268651,employed,971.360725873278,0.043855712182668656,married,2,high_school,129.4344914671106,14.003978374521784,12.591414745322371,11.005501835101457,60,default,1
53,539.5199209384799,employed,467.1260999600645,0.1366266134402893,married,2,bachelor,88.39211660200158,22.23848133197506,16.213014065274706,12.24108697788909,49,default,1
50,915.052174525053,employed,975.8200752109717,0.1935168773138802,divorced,1,high_school,152.1395495537056,22.72229934763731,19.328373255836848,12.12156882695103,60,active,0
47,362.1624363820864,unemployed,750.0831828997724,0.1753686069103065,divorced,1,high_school,112.86903845645551,14.527528195825518,20.406584788842682,14.283522117154916,38,default,1
